file,type,dvfs_modes,energy_con,time_con,tot_time,num_evals,hv,pf_points
telecom-cords,normal,8,40998.62677177932,5519.104649230196,0.9477581977844238,67,0.00999999999989086,0
telecom-cords,dpll,8,40998.62677177932,5519.104649230196,29.798383712768555,53,0.00999999999989086,0
